,PLAYERS,RATING,match_week
808,Muhammed Ali Kurt,7.63434543879163,20171024
962,Evert Sukamta,7.62537167676798,20171024
472,Sebastian Martinez Cardoso,7.59989807452898,20171024
665,Enamullah Faqiri,7.579138870599746,20171024
63,Ashish Sharma,7.573133458913848,20171024
1053,Shubham Prajapati,7.562143710171547,20171024
999,Siddharth Jakhar,7.544236046707034,20171024
629,Tri Haryanto,7.523597382074904,20171024
1279,Vincent Harris,7.523366939593359,20171024
1379,B. R. Sankeerth,7.518672404100794,20171024
987,"Yu Leong, Alfred Lau",7.514232332436453,20171024
1091,Lazaro Yovani Madera Padrino,7.5075095650297925,20171024
418,Dimitar Yanakiev,7.454116977526283,20171024
1008,Tony Fang,7.435152180987455,20171024
191,Mateus Carrijo Cutti,7.429723163520386,20171024
1168,Joel Findlay,7.399506239053093,20171024
364,Fathurrahman Fauzi,7.38549465753686,20171024
156,Stephan Beeharry,7.37883328391991,20171024
480,Noval Ramadhan,7.359809096294317,20171024
1199,Soroush Eskandari Vatannejad,7.3396117052432785,20171024
747,Seng Zoe Yeoh,7.330130268697271,20171024
1365,Khabir Teeluck,7.308923700364669,20171024
104,Mujittapha Umar,7.308145982874041,20171024
402,Rodolfo Ramirez,7.2980480368213705,20171024
54,Yu Jen Chi,7.239151137843674,20171024
1307,Yakob Surafel,7.198979808980713,20171024
1221,Ahmed Nibal,7.196453326538023,20171024
755,Nicolas Macias,7.112744274517558,20171024
2,Michael Opoku Baah,7.076386780056907,20171024
450,Abdul Kadir Zailani,7.073298674232962,20171024
1299,Humblers Heymard,7.046066572543854,20171024
195,Kartikey Gulshan Kumar,7.016007420091336,20171024
548,Bedrich Valenta,7.000251515639704,20171024
349,Peter Roenn Stensaeth,6.999474346776314,20171024
101,Yannick Blondin,6.999474346776314,20171024
495,Wandy Luis Roman Gonzalez,6.999474346776314,20171024
1132,Amrullo Bakhshullaev,6.999474346776314,20171024
695,Kai Wun Tee,6.940757803432698,20171024
791,Israel Wanagalya,6.899563369093936,20171024
189,Khuvituguldur Byambajav,6.8804113344794935,20171024
832,Irfan Ali Bhadusha Abdul Vahab,6.8804113344794935,20171024
89,Pin Chun Chao,6.873976261502214,20171024
634,Enzo Sugiura,6.819035066763341,20171024
1135,Yim Seung Ki,6.806592864892512,20171024
679,Yulianto Ilham Sri,6.795541845586261,20171024
803,Ratnajit Tamang,6.7684189138543225,20171024
356,Mahmoud Montaser Mahmoud,6.753343357581684,20171024
1215,Pachaarapol Nipornram,6.751694234423658,20171024
806,Mohamad Charmali,6.703173675932131,20171024
282,Dino Delmastro,6.661240274979303,20171024
656,Handoko Yusuf Wijayanto,6.659753044892863,20171024
361,Matheus Voigt,6.647747489200782,20171024
680,Lu Chia Hung,6.6338309934134045,20171024
350,Yan Runze,6.605218759241033,20171024
254,Trung Hieu,6.584098924188886,20171024
177,Enis Sesalan,6.574738994687539,20171024
1261,Dacmen Vong,6.549951035147227,20171024
467,Felipe Augusto Faria,6.542320004836039,20171024
842,Gustavo Alfredo Salazar,6.539672968142803,20171024
380,Oscar Guo,6.447849911072648,20171024
671,Haidar M. Besha,6.446203560405802,20171024
394,Peyo Boichinov,6.43750427396076,20171024
630,Rasmus Messerschmidt,6.432244566426899,20171024
229,Bradley Graham,6.4127611395689215,20171024
1190,Sony Dwi Kuncoro,6.407984126338608,20171024
1232,Shreyansh Jaiswal,6.3970824709097585,20171024
296,Nikita Agalakov,6.384718885829908,20171024
1130,Nikita Lemeshko,6.347498931144397,20171024
488,Jacob Musisi,6.2955772799677945,20171024
1054,Carlos Daniel Albanes Cordon,6.2873892273407535,20171024
501,Yonatan Linarez,6.281063062350228,20171024
633,Clement Krobakpo,6.274243679339264,20171024
905,Utkarsh Arora,6.266011392892665,20171024
546,Joshua Adeyemi Odelabi,6.259284245695696,20171024
737,Armin Zakizadeh,6.250746638064818,20171024
1007,Mohamad Pairavand,6.250746638064818,20171024
850,Craig Allison,6.250746638064818,20171024
515,Kemar Valentine,6.250746638064818,20171024
272,Aman Kumar,6.245991018025464,20171024
1317,Redy Perdana,6.228060589571168,20171024
247,Sabuhi Huseynov,6.184405370930129,20171024
551,Amirhossein Noralyani,6.1832359749903425,20171024
178,Shaquille Palmer,6.159240004646037,20171024
1239,Rüdiger Gnedt,6.149975527681491,20171024
253,Mohamed Ajfan Rasheed,6.114296374274971,20171024
1021,Mark Shelley Alcala,6.088144793477024,20171024
716,Muhammad Rehan Diaz,6.0740793374350055,20171024
659,Huang Da Wei,6.043097809954013,20171024
662,Ahmetcan Oruc,6.040645223468665,20171024
1108,Liu Haichao,5.9690551773762515,20171024
194,Chun Seang Tan,5.9489851524912645,20171024
701,Wilmer Daniel Brea Nuñez,5.9159548336577465,20171024
389,Dewantoro Pandu,5.910888773455511,20171024
1242,Raymond Sing,5.90678358949277,20171024
214,Jorge Rodriguez,5.878801083825017,20171024
677,Reimi Starling Cabrera Rosario,5.812057709889739,20171024
175,Iztok Utrosa,5.806872434846522,20171024
1216,Ridzwan Rahmat,5.7999964539570605,20171024
623,Masoud Piroozi,5.795363172659002,20171024
598,Aryamann Tandon,5.690773296230184,20171024
1086,Tejraj Pultoo,5.669648934330649,20171024
988,Hoang Nam Nguyen,5.666867493258048,20171024
1023,En Chia Chang,5.645686447790361,20171024
354,Korakrit Laotrakul,5.6029378030835595,20171024
724,Jacob Schueler,5.585331584530092,20171024
995,Kiran Kumar Mekala,5.568847171190807,20171024
252,Muhammad Elaf Wei Tan,5.553748893325544,20171024
1348,Kervin Ghislain,5.54543879742377,20171024
524,Arturo Hernandez,5.536742092142216,20171024
125,Vincent Medina,5.522490088507343,20171024
993,Chin Yong Chian,5.5024374986708064,20171024
819,Shahzan Shah Misfahul,5.451104674605094,20171024
592,Muzafar Lubega,5.43139918295735,20171024
145,Sola Abiodun,5.43139918295735,20171024
415,Edwin Njeri,5.43139918295735,20171024
257,Kaninpong Yokard,5.43139918295735,20171024
274,Oscar Bansal,5.43139918295735,20171024
637,Auditya Alpha Hidayat,5.424236655812582,20171024
693,Patrick Kinyua Mbogo,5.403638632523968,20171024
817,Chee Foong Lim,5.39181087412593,20171024
1347,Fahmi Mubarok,5.34490108179007,20171024
1030,Pawel Pradzinski,5.2930080136591044,20171024
713,David Jones,5.235677175541305,20171024
1276,C. Rohit Yadav,5.213399882885149,20171024
1327,Mayank Ahuja,5.165352007954446,20171024
117,Joel König,5.149178520707817,20171024
67,Kyrylo Leonov,5.048036936238358,20171024
813,Milan Ludik,5.019219241219012,20171024
8,Muhammad Sufiyuddin Mohamed Shafei,4.944910139544422,20171024
926,Muhammad Syafiq A Sanusi,4.917540295881398,20171024
1063,Nicardo Reid,4.822923174564956,20171024
99,Rafael Faria,4.8223043802939145,20171024
375,Mukhammad Rizqy Ramadhani,4.762803449830471,20171024
593,Orkhan Galandarov,4.7621682948194035,20171024
777,Riyanto Subagja,4.744229051695765,20171024
109,Yipeng Yang,4.723851572463776,20171024
85,Alonso Medel,4.709187789268803,20171024
1229,Rajat Rathore,4.670497803203716,20171024
1134,Christian Lind Thomsen,4.659716064415928,20171024
767,Lu Chen,4.638322083993074,20171024
827,Vilson Vattanirappel,4.636034026698727,20171024
648,Cham Chen,4.537958699921374,20171024
825,Abhyansh Singh,4.513371307637685,20171024
654,Herbert Ebayo,4.463331907893846,20171024
452,David Peng,4.407308636364233,20171024
517,Salvador Sanchez,4.401674071378366,20171024
486,Kevin Barkman,4.315955697354088,20171024
373,Chayanin Mekmusik,4.315739217678679,20171024
219,Davies Senono,4.275909225675292,20171024
407,Mathew Fogarty,4.243890506292146,20171024
894,Harshit Aggarwal,4.2319463024832835,20171024
1357,Bagas Kristianto Nugroho,4.195736138404346,20171024
1189,Diego Subauste Tokumura,3.9738920839523253,20171024
588,Vinson Chiu,3.9273011865513148,20171024
351,Koji Naito,3.8828474915114093,20171024
1295,Arun Kumar Ashok Kumar,3.811428534027744,20171024
310,Ernesto Reyes,3.7394749625645893,20171024
543,Grimaldy Navirio Gunawan,3.5649075496205533,20171024
326,Kuo Ching-Hung,3.443041234161484,20171024
1265,Jun Yan Ng,3.17124579003732,20171024
94,Jaromir Janacek,2.847313348967809,20171024
1252,Nathaniel Ernestan Sulistyo,2.6182536198764907,20171024
1085,Jaspar Woon Chai Yu,2.5713614468804007,20171024
1334,Kai Ho Tang,2.3305913989848346,20171024
839,Yodsakorn Nualnooplong,1.6520838907036257,20171024
1288,Jonathan Matias,1.6304627301098584,20171024
103,Vincent Cheng Wei Phuah,1.5515742829950447,20171024
984,Phillips Jap,1.5152756188087473,20171024
743,Yosua Yosua,1.4496782496534912,20171024
237,Alen Roj,1.420823347002841,20171024
615,Dylan Soedjasa,1.235496280305675,20171024
581,Tony Wang,1.2321885474147862,20171024
192,Jose Luis Granados Morales,1.2118344202074027,20171024
599,Daniel Hardiana Octavianus,1.1934415943099097,20171024
1264,Kandis Wanaroon,1.192875903379651,20171024
1095,Rezha Akbar Raja Husain,1.191248520047072,20171024
371,Luis Eduardo Palacios Velazquez,1.1604345782749625,20171024
669,Yeoh Seng Zoe,1.158861663619632,20171024
162,Misbun Ramdan Mohmed Misbun,1.1462350565279174,20171024
1306,Muhammad Naim Ahmad Fairuzly,1.1453068733379972,20171024
423,Kwong Beng Chan,1.1409298498147962,20171024
414,Victor Alves,1.1302421026396239,20171024
201,Rory Easton,1.1229241018321758,20171024
914,Diego Castillo,1.0883897172374937,20171024
451,Brian Yang,1.0743292499328696,20171024
742,Vinicius Oliveira Silva,1.0634237269112354,20171024
927,Andrey Parakhodin,1.0613823080221714,20171024
820,Femi Bioku,1.0590027199352825,20171024
357,Manuel Vazquez,1.037869465371891,20171024
530,Kevin Arokia Walter,1.0348137638674935,20171024
455,Muhammad Aiman Abd Malek,1.0128670219470521,20171024
1361,Fong Hau Sim,0.9965434152150294,20171024
702,Calvin Lin,0.9935419808545447,20171024
1280,Nonpakorn Nantatheero,0.9923999734875508,20171024
944,Minoru Koga,0.9778650557965918,20171024
150,Rio Agustino,0.9677262571400718,20171024
70,Saul Solis,0.9574144491025045,20171024
901,Lukas Zevl,0.9568185226701331,20171024
1331,Zhe Ming Nigel Yap,0.9558838605724809,20171024
493,Chuan-En Hu,0.9475058576086894,20171024
1310,Lucas Constant Da Silva,0.9446329261962312,20171024
290,Humberto Aguirre Fajardo,0.9254350590320684,20171024
500,Septian Dwi Maulana,0.9227642163337322,20171024
918,Ju Hyung Son,0.9213626422900774,20171024
752,Chan Alan Yun Lung,0.9151212988895665,20171024
561,Elias Nicolaou,0.914951698356159,20171024
366,Gabriel Urteaga Hammond,0.914334713429998,20171024
783,Matias Zamorano Ramos,0.9090710338079049,20171024
888,Manula Peires,0.9064744744517874,20171024
685,Peeranat Boontun,0.9040486723082424,20171024
15,Anderson Taveras,0.8639247906122911,20171024
119,Riki Nur Fajar Rohman,0.8596216492221949,20171024
211,R. M. V. Gurusaidutt,0.8589822314324635,20171024
672,Mario Cuba,0.8573500307646995,20171024
545,Sheng Lyu,0.8538744662934619,20171024
1376,Jason Rivaldo Sutrisno,0.8531615286089789,20171024
483,Teymur Abbasov,0.8496021660632245,20171024
941,Guangzu Lu,0.8231605218448372,20171024
639,Michael Fariman,0.8215238823483233,20171024
489,Teng Shih Hua,0.8192325047222724,20171024
974,Melaku Amdebirhanu,0.8098081383929241,20171024
1115,Kiran Raj Maniraj,0.803630752451788,20171024
562,Nguyen Xuan Manh,0.7908849732586987,20171024
386,Jason Ramjass,0.7784443579356015,20171024
14,Jesus Arturo Barajas Lopez,0.769911816722356,20171024
431,Jim Jason Kiazen,0.7698240532110319,20171024
484,Sandeep Perumalla,0.7692904494123347,20171024
31,Jasmanjot Virk,0.7620572747997478,20171024
709,Ros Leonard Pedrosa,0.7569387490120505,20171024
325,Muhammad Irfan Saeed Bhatti,0.7485361734771381,20171024
923,Pollakorn Jarasjindawong,0.7465656101099576,20171024
1191,Setthanan Piyawatcharavijit,0.7452257105430995,20171024
245,Bai Yupeng,0.7280933029919545,20171024
863,Dang Quang Huy,0.7063083763112239,20171024
303,Sebastian De La Torre,0.689241417668196,20171024
111,Bao Thien Vo,0.6683636304004601,20171024
625,Samuel Hsiao,0.6635611384240576,20171024
736,Philip Discher,0.6635611384240576,20171024
17,Miha Ivanic,0.6623041308635464,20171024
617,"Tay Jimmy, Yu Lun",0.6618696368197874,20171024
115,Simeon Abiodun Akinsola,0.6480876495235783,20171024
904,Jatoonah Ashley,0.6465527915820815,20171024
856,Ilias Xanthou,0.6455906912948599,20171024
590,Francis Joey Wong,0.6184015973275621,20171024
1111,Kartik Jindal,0.6103136212338001,20171024
166,Nicholas Kayongo,0.5696277389171733,20171024
255,Jean Bernard Bongout,0.5518881366757888,20171024
1359,Pit Seng Low,0.5508950323006765,20171024
174,Erdenebayar Enkhbold,0.5385133769976065,20171024
1040,Weeraphat Phakjarung,0.512593726585095,20171024
1259,Teh Jia Heng Jason,0.5106292260782368,20171024
221,Edward Liu,0.5075862706242198,20171024
412,Daniel Mihigo,0.49274476550294466,20171024
1370,Johnnie Torjussen,0.4874750921767266,20171024
1269,Nick Fransman,0.4719053298487772,20171024
996,Fanthhun Estefanos,0.47081298292185636,20171024
917,Johnny Pit Kng Low,0.4543824601287092,20171024
576,Collins Valentine Filimon,0.45277216407304977,20171024
675,Yang Chih Hsun,0.4509397161097404,20171024
841,Yusuf Ramazan Bay,0.44021104445640447,20171024
362,Ramadhani Zulkifli,0.4391564613571113,20171024
538,Mariano Novoa,0.4244600499478146,20171024
907,Willian Guimaraes,0.41712470163553306,20171024
694,Mustaopha Muhammed,0.4078366969965792,20171024
1103,Gustavo Morales,0.403671410133839,20171024
421,Imran Wadia,0.3878273217093984,20171024
1056,Seung Jae Seo,0.38492277037393663,20171024
1083,"Mitch, Aubrey Nai Chung Tong",0.3812279589897791,20171024
217,Jahid Alhasanov,0.36102392173180675,20171024
457,John Muiruri Mburu,0.35769727250754,20171024
449,Battur Davaasuren,0.35769727250754,20171024
1352,Bruno Masaaba,0.35769727250754,20171024
900,Donnians Oliveira,0.35131994107888787,20171024
163,Abdul Karim Hidayat,0.3512864385859267,20171024
1166,Kevin Lee,0.3447719122594144,20171024
1329,Leo Rossi,0.334487967925984,20171024
998,Kim Min Ki,0.2908183909272495,20171024
658,Matthew Graham,0.28494109754885955,20171024
943,Alexey Panov,0.28297571721425285,20171024
80,Datu Mohd Shah Eizlan Sardik,0.2683452609418211,20171024
1017,Niclas Borg Sigg,0.24883428995097034,20171024
508,Yunusa Momoh,0.23738074862324154,20171024
1067,Kai Chen Teoh,0.22091719392033582,20171024
1210,Ayila Gwambeh,0.21277608399474346,20171024
976,Hikaru Minegishi,0.21206344029348045,20171024
395,Edward Lau,0.1939497694358039,20171024
186,Mohammed Al-Ibadi,0.19211042141068901,20171024
931,Rhys Walker,0.18186875304068906,20171024
913,Olamide Adebayo,0.18186875304068906,20171024
860,Petros Tentas,0.1795882365206296,20171024
797,Howard Christeven,0.17283764917251077,20171024
638,Luis Martinez,0.15915757913949946,20171024
1169,Vladimir Nikulov,0.1551069384477053,20171024
552,Jan Louda,0.1342841946231168,20171024
476,Leonardo Isa,0.12482742027033567,20171024
1324,Tristan Michael Edison,0.12240294740150759,20171024
1142,Tzu Chen Wang,0.10642105083583431,20171024
411,Isaac Senfuka,0.10256753330449087,20171024
1308,Tran Quoc Viet,0.0934386629784143,20171024
385,Mattias Sonderskov,0.09031750211293144,20171024
353,Nguyen Thien Loc,0.07108824844503303,20171024
1019,Aneeth Kumar Repudi,0.04857471504629984,20171024
53,Bradley Pilgrim,0.04394567854994946,20171024
1272,William Ponsonby,0.029142574541673127,20171024
520,Johnathan Akin-Mulrooney,0.029127644047086676,20171024
741,Thomas Rouglios,0.011044835060292968,20171024
867,Chayanin Susasin,0.0,20171024
858,Soren Toft Hansen,0.0,20171024
938,Joshua Jian Min Khong,0.0,20171024
895,Jun Hong Lee,0.0,20171024
869,Muhammad Syafiq Iqbal Mohd Nadzri,0.0,20171024
909,Mateusz Swierczynski,0.0,20171024
925,Manuel Mejia,0.0,20171024
922,Rano Boago,0.0,20171024
921,Ashel Dziva,0.0,20171024
919,Oscar Sunekær,0.0,20171024
916,Facundo Maceiras,0.0,20171024
930,Walid Belaidene,0.0,20171024
915,Lautaro Vosylius,0.0,20171024
912,Paulin Nguele Biya,0.0,20171024
932,Christopher Skrzeba,0.0,20171024
910,Adrian Dziolko,0.0,20171024
902,Alejandro Chueca Sanchez,0.0,20171024
937,Kai Yi Lim,0.0,20171024
898,Mestapaha Kessari,0.0,20171024
892,Leon Jang,0.0,20171024
890,Mehdi Ansari,0.0,20171024
884,Ibrahimo Issufo Mussagy,0.0,20171024
879,Yufeng Cao,0.0,20171024
878,Rauhiri Goguenheim,0.0,20171024
876,Jang Hyun Seok,0.0,20171024
875,Yann Zaccaria,0.0,20171024
874,Mariano Velarde Alzamora,0.0,20171024
936,Abhishek Yeligar,0.0,20171024
0,Bishnu Katwal,0.0,20171024
1131,Matin Moghimi,0.0,20171024
942,Wong Hin Shun,0.0,20171024
1256,Diego Subauste Tokumura /,0.0,20171024
1245,Idrisse Issofo Mossagy,0.0,20171024
1250,Dillan Kyle Schaap,0.0,20171024
1251,Samuel Ho,0.0,20171024
1253,Jonathan Wong,0.0,20171024
1254,Phomolo Leoke,0.0,20171024
1255,Alfred Wong,0.0,20171024
1257,Mabo Donald,0.0,20171024
1287,Diego Mini /,0.0,20171024
1258,Mohammad Reza Bagheri,0.0,20171024
1267,Esteban Hurtado Rojas,0.0,20171024
1271,Muhammad Muqeet Tahir,0.0,20171024
1275,Tolo Kareng,0.0,20171024
1277,Estanislao Joaquin Othar,0.0,20171024
1285,Adriano Viale Aguirre,0.0,20171024
1243,Kento Saeki,0.0,20171024
1241,Zohaib Khan Khalil,0.0,20171024
1235,Xiaodong Sheng,0.0,20171024
1233,Alex Marritt,0.0,20171024
1227,Aung Myo Htoo,0.0,20171024
1225,Morne De Beer,0.0,20171024
1222,Braian Romero,0.0,20171024
1217,Muhammad Ziyad Md Tah,0.0,20171024
1214,Wesley Caulkett,0.0,20171024
1212,Zewei Xie,0.0,20171024
1211,Akito Homma,0.0,20171024
1209,Mohammed Almashaekhi,0.0,20171024
1204,Kanishq M,0.0,20171024
1203,Yun Kyu Lee,0.0,20171024
1202,Nguyen Hai Dang,0.0,20171024
1200,Joachim Persson,0.0,20171024
1196,Jonathan Dolan,0.0,20171024
1286,Oscar Lin,0.0,20171024
1290,Jeppe Bruun,0.0,20171024
945,Jamil Soban,0.0,20171024
1373,Hua Chun Liang,0.0,20171024
1351,Jesper Toft,0.0,20171024
1355,Li Xiang,0.0,20171024
1358,Soogun Z,0.0,20171024
1364,Richard Kuhl,0.0,20171024
1367,Raffick Alfonso,0.0,20171024
1368,Filip Spoljarec,0.0,20171024
1375,Birger Abts,0.0,20171024
1293,Robert Summers,0.0,20171024
1381,Raymond Webster,0.0,20171024
1385,Imanhol Navarro Hurtado,0.0,20171024
1387,Juan Ignacio Segui,0.0,20171024
1389,Matthew Grimley,0.0,20171024
1391,Raouf Lamrani,0.0,20171024
1393,Lee Yoon Kyu,0.0,20171024
1345,Chanmara Tep,0.0,20171024
1343,Shoaib Riaz,0.0,20171024
1341,Jacob Morgon,0.0,20171024
1340,Yu-Hua Lai,0.0,20171024
1339,Robert Batty,0.0,20171024
1337,Kaustubh Rawat,0.0,20171024
1336,Joel Douse,0.0,20171024
1328,Alden Lefilson Putra Mainaky,0.0,20171024
1325,Ousmane Ouedraogo,0.0,20171024
1323,Romain Frank,0.0,20171024
1321,Vannthoun Vath,0.0,20171024
1320,Mohammad Bani Hani,0.0,20171024
1316,Pang Fong Pui,0.0,20171024
1311,Amir Saeed,0.0,20171024
1305,Teiva Politi,0.0,20171024
1296,Lee Hyun Deok,0.0,20171024
1294,Patrick Bjerregaard,0.0,20171024
1195,Carlos Luna,0.0,20171024
1193,Rizwan Muhammad,0.0,20171024
1192,Mads Thøgersen,0.0,20171024
1034,Mathias Pedersen,0.0,20171024
1025,Thanapat Rungrattanapon,0.0,20171024
1026,Waleson Vinicios Evangeli Santos,0.0,20171024
1028,Riad Halimi,0.0,20171024
1029,Chang Ho Kim,0.0,20171024
1031,Krzysztof Jakowczuk,0.0,20171024
1032,Quoc Huy Nguyen,0.0,20171024
1036,Dmitriy Panarin,0.0,20171024
1188,Jie Luo,0.0,20171024
1037,Koceila Mammeri,0.0,20171024
1045,Roberto Carlos Herrera Vazquez,0.0,20171024
1064,Nazareno Ayala,0.0,20171024
1070,Yeison Esleiter Del Cid Alvarez,0.0,20171024
1073,Namboun Luangamath,0.0,20171024
1074,Chen Yen Chun,0.0,20171024
1020,Gurusaidutt R. M. V.,0.0,20171024
1018,Ben Perkinson,0.0,20171024
1015,Akpa Jerome Ibrahim Agnimel,0.0,20171024
1013,Peter Correl,0.0,20171024
1010,Chengming Ren,0.0,20171024
1003,Yoshitaka Ogura,0.0,20171024
1000,Franck Ahi,0.0,20171024
991,Bence Pytel,0.0,20171024
990,Thoif Ahmed Mohamed,0.0,20171024
989,Mohammed Hasan,0.0,20171024
970,Sebastian Contró,0.0,20171024
965,Koo Takahashi,0.0,20171024
961,Quentin Bernaix,0.0,20171024
958,Tarepa Bourgery,0.0,20171024
956,Zezhou Zhong,0.0,20171024
955,Matthew Michel,0.0,20171024
949,Oleksandar Shmundyak,0.0,20171024
1077,Quang Dinh Tran,0.0,20171024
1078,Phakorn Chotphinit,0.0,20171024
1094,Viktor Aglinder,0.0,20171024
854,Lucas Mitchell,0.0,20171024
1185,Erfan Taran,0.0,20171024
1184,Abraham Ayittey,0.0,20171024
1182,Skypet Saingthong,0.0,20171024
1180,Santiago De La Oliva Alzamora,0.0,20171024
1179,Louis Beaubois,0.0,20171024
1176,Yim Jong Woo,0.0,20171024
1175,Adam El Mernissi,0.0,20171024
1164,Tshimologo Rasta,0.0,20171024
1163,Alireza Kazemi,0.0,20171024
1162,Liu Shumin,0.0,20171024
1160,Perekisi Tshepo,0.0,20171024
1151,Ignacio Maceiras,0.0,20171024
1136,Eric Jr Timmerman,0.0,20171024
1133,Ade Resky Dwicahyo,0.0,20171024
1128,Mohamed Mahmoud Djitli,0.0,20171024
1098,Arad Bahri,0.0,20171024
1127,Edwin Lie,0.0,20171024
1125,Ruan Snyman,0.0,20171024
1123,Daniel Sam,0.0,20171024
1121,Mohsen Masoumitabarzanjani,0.0,20171024
1118,Julius Mbewe,0.0,20171024
1116,Farbod Yasami,0.0,20171024
1114,Sai Charan Koya,0.0,20171024
1113,Elias Bracke,0.0,20171024
1110,Kim Dong Wook,0.0,20171024
1109,Hermansah .,0.0,20171024
1105,Nader Minaei,0.0,20171024
1102,Karono Karono,0.0,20171024
1100,Hashir Bashir,0.0,20171024
1099,Christopher Grimley,0.0,20171024
855,Thuto Segale,0.0,20171024
697,Guo Kai,0.0,20171024
853,Youssef Hafouz,0.0,20171024
400,Lee Chia Hao,0.0,20171024
343,Amir Ghasemi,0.0,20171024
352,Paul Kopolo,0.0,20171024
365,Daniel Steyn,0.0,20171024
372,Jack Hu,0.0,20171024
379,Jason Mann,0.0,20171024
387,Luka Milic,0.0,20171024
390,Quentin Filliettaz,0.0,20171024
392,Heo Kwang Hee,0.0,20171024
401,Abdelrahman Kashkal,0.0,20171024
340,Burty James Molia,0.0,20171024
403,Filip Budzel,0.0,20171024
419,Santiago Otero,0.0,20171024
424,Chen Ching Wei,0.0,20171024
425,Artur Niyazov,0.0,20171024
426,Enrique Iglesia Cordero,0.0,20171024
427,Miguel Rocha,0.0,20171024
432,Danilo Peralez,0.0,20171024
852,Azmy Qowimuramadhoni,0.0,20171024
341,Patrick Abildgaard,0.0,20171024
329,Woo Seung Hoon,0.0,20171024
570,Kettiya Keoxay,0.0,20171024
293,Peter Lang,0.0,20171024
269,Antoine Eddy Owona Ndimako,0.0,20171024
271,Mitchel Wongsodikromo,0.0,20171024
275,Dylan Darmohoetomo,0.0,20171024
276,Wangcharoen Kantaphon,0.0,20171024
278,Yacine Allou,0.0,20171024
285,Siddharth .,0.0,20171024
288,Yassine El Mernissi,0.0,20171024
289,Ahmad Ali,0.0,20171024
294,"Lau Yu Ming, Adam",0.0,20171024
327,Remi Rossi,0.0,20171024
295,Sandesh Gondary,0.0,20171024
306,Mamoudou Soudi,0.0,20171024
307,Joshua Eipe,0.0,20171024
308,Wei Shun Ng,0.0,20171024
314,Haokun Ye,0.0,20171024
317,Rho Ye Wook,0.0,20171024
322,Awais Zahid,0.0,20171024
323,Hong Ji Hoon,0.0,20171024
436,Blagovest Kisyov,0.0,20171024
442,Yifan Zhang,0.0,20171024
443,Liang Hua Chun,0.0,20171024
536,Peder Søvndal,0.0,20171024
510,Bouksani Abderrahim,0.0,20171024
518,Mateo Maira,0.0,20171024
523,Naohiro Matsukawa,0.0,20171024
526,Majed Yacine Balahoune,0.0,20171024
528,Frederik Æbleøe Christesen,0.0,20171024
529,Tlamelang Kepaletswe,0.0,20171024
531,Luke Pearce,0.0,20171024
535,Bahaeddine Louani,0.0,20171024
537,Kalombo Mulenga,0.0,20171024
444,Parsa Shahbazi,0.0,20171024
539,Valeriy Atrashchenkov,0.0,20171024
542,Paul Henri Assembe Bloch,0.0,20171024
549,Loh Kean Yew,0.0,20171024
550,Rui Mendes,0.0,20171024
556,Dipesh Dhami,0.0,20171024
557,Humblers Heymard /,0.0,20171024
558,Younes Hafouz,0.0,20171024
565,Vegard Rikheim,0.0,20171024
509,Alroy Toney,0.0,20171024
507,Cameron Coetzer,0.0,20171024
503,Pablo Sanchez,0.0,20171024
502,Leong Jun Hao,0.0,20171024
446,Jian Wang,0.0,20171024
447,Zana Ghaderi,0.0,20171024
456,Leodannis Martinez Palacio,0.0,20171024
461,Mwansa Rodrick,0.0,20171024
462,Tumisang Olekantse,0.0,20171024
463,Noh Ju Hong,0.0,20171024
464,Hardik Makkar,0.0,20171024
470,Tariq Sweet,0.0,20171024
474,Godwin Olofua,0.0,20171024
477,Shokhzod Gulomzoda,0.0,20171024
478,Yonathan Ramlie,0.0,20171024
481,Aaron Chen,0.0,20171024
482,Michael Giesinger,0.0,20171024
490,Osman Hassan Awad Mohamedkhair,0.0,20171024
491,Evan Lee,0.0,20171024
497,Natthavouth Sypaserth,0.0,20171024
499,Ryota Ichii,0.0,20171024
264,Javier Macagno,0.0,20171024
263,Seong Hyun Son,0.0,20171024
259,Ryan Armand Swart,0.0,20171024
93,Gergo Pytel,0.0,20171024
64,Taiki Kato,0.0,20171024
75,Facundo Ayala,0.0,20171024
77,Hannes Gerberich,0.0,20171024
82,Vichayapong Kanjanakeereewong,0.0,20171024
83,Julien Carraggi,0.0,20171024
87,Jovica Rujevic,0.0,20171024
88,Ricky Cheng,0.0,20171024
92,Rizwan Azam,0.0,20171024
95,Kalonde Charles,0.0,20171024
131,Yazgan Calisir,0.0,20171024
97,Niels Veenstra,0.0,20171024
100,Yik Fong Lim,0.0,20171024
107,Ernesto Velazquez,0.0,20171024
114,Hwang Jong Soo,0.0,20171024
118,Choi Hyun Beom,0.0,20171024
122,Jose Guevara /,0.0,20171024
124,Sajan Krishna Tamrakar,0.0,20171024
126,Wee Peng Sim,0.0,20171024
59,Li Bin Tan,0.0,20171024
57,Ben Torrance,0.0,20171024
56,Jialanai Luang Amath,0.0,20171024
52,Kari Gunnarsson,0.0,20171024
3,Bongani Von Bodenstein,0.0,20171024
11,Bilal Elharab,0.0,20171024
12,Danny Chen,0.0,20171024
13,Roman Razaki,0.0,20171024
18,Thanadol Intasorn,0.0,20171024
20,Douglas Lidman,0.0,20171024
22,Justin Bezuidenhout,0.0,20171024
23,Mikaeel Mirza,0.0,20171024
24,Seyed Armin Zaki Zadeh,0.0,20171024
